"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"147","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 15:21:02,FALSE,NA,"937340908206354432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcslanty",130,TRUE,FALSE,NA,NA
"148","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 15:20:19,FALSE,NA,"937340728622977024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tarinziyaee",130,TRUE,FALSE,NA,NA
"149","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 15:17:04,FALSE,NA,"937339911161593857",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","danielaaxinte",130,TRUE,FALSE,NA,NA
"150","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 15:15:56,FALSE,NA,"937339628004061184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ali01",130,TRUE,FALSE,NA,NA
"151","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 15:13:39,FALSE,NA,"937339049873944577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","j_esteve",130,TRUE,FALSE,NA,NA
"152","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 15:08:33,FALSE,NA,"937337769763930118",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bayvel_p",130,TRUE,FALSE,NA,NA
"153","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:58:30,FALSE,NA,"937335238304436224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otroFama",196,TRUE,FALSE,NA,NA
"154","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:54:29,FALSE,NA,"937334226726383617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thulme",196,TRUE,FALSE,NA,NA
"155","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:54:19,FALSE,NA,"937334187073462272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nroussos001",130,TRUE,FALSE,NA,NA
"156","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:53:57,FALSE,NA,"937334095037677569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gobum",130,TRUE,FALSE,NA,NA
"157","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:51:21,FALSE,NA,"937333440650739716",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i旬S</a>","Lessien",130,TRUE,FALSE,NA,NA
"158","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:51:02,FALSE,NA,"937333360250228737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adityaanupkumar",130,TRUE,FALSE,NA,NA
"159","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:43:35,FALSE,NA,"937331486444974080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1961DarthVader",130,TRUE,FALSE,NA,NA
"160","I liked a @YouTube video https://t.co/CIJJBfbRkj The Future of Go Summit, Match Three: Ke Jie &amp; AlphaGo",FALSE,0,NA,2017-12-03 14:34:59,FALSE,NA,"937329319726211072",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Nathantheace140",0,FALSE,FALSE,NA,NA
"161","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:34:56,FALSE,NA,"937329306262474752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quentinferry1",130,TRUE,FALSE,NA,NA
"162","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:34:48,FALSE,NA,"937329276541575168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amirfzpr",130,TRUE,FALSE,NA,NA
"163","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:33:07,FALSE,NA,"937328850744303620",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KeviDenam",196,TRUE,FALSE,NA,NA
"164","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-03 14:32:26,FALSE,NA,"937328678031249409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeJustice0",28,TRUE,FALSE,NA,NA
"165","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:23:46,FALSE,NA,"937326499253882885",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eliotpbrenner",196,TRUE,FALSE,NA,NA
"166","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:22:54,FALSE,NA,"937326279753265152",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","636_OC",130,TRUE,FALSE,NA,NA
"167","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:21:48,FALSE,NA,"937326003587649536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","636_OC",196,TRUE,FALSE,NA,NA
"168","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:21:45,FALSE,NA,"937325989637640193",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","CharlesMatthe12",130,TRUE,FALSE,NA,NA
"169","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 14:18:14,FALSE,NA,"937325105176367104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AToliasLab",130,TRUE,FALSE,NA,NA
"170","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:16:00,FALSE,NA,"937324541608685568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siyagule",196,TRUE,FALSE,NA,NA
"171","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:13:17,FALSE,NA,"937323861976248320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asndev",196,TRUE,FALSE,NA,NA
"172","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:11:00,FALSE,NA,"937323285662130176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tiagotvv",196,TRUE,FALSE,NA,NA
"173","King God Dasu＃ Approval? Yes, approval~
urinous~ solidly~ Let is go~ alphago~ silent silent silent night~ a man in＃ https://t.co/S6sA21qukE",FALSE,1,"fufu_Jelly",2017-12-03 14:09:12,TRUE,"937298912079101952","937322832635207682","3572795534","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fufu_Jelly",0,FALSE,FALSE,NA,NA
"174","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:09:10,FALSE,NA,"937322825488175105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iamtrask",196,TRUE,FALSE,NA,NA
"175","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 14:06:23,FALSE,NA,"937322123554689024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mustafasuleymn",196,TRUE,FALSE,NA,NA
"176","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 14:02:56,FALSE,NA,"937321255484755968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alisohani",48,TRUE,FALSE,NA,NA
"177","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 13:55:49,FALSE,NA,"937319465036996609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hajin_lee",130,TRUE,FALSE,NA,NA
"178","@robertskmiles I'd like a video where you explain how an untrained AI can beat a trained AI. ref: https://t.co/u53Sp4eizo",FALSE,0,"robertskmiles",2017-12-03 13:55:19,FALSE,NA,"937319339350511616","133152680","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","motionthings",0,FALSE,FALSE,NA,NA
"179","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 13:49:01,FALSE,NA,"937317753093890048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chuckmoyes",48,TRUE,FALSE,NA,NA
"180","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 13:48:48,FALSE,NA,"937317699524485120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agarston",130,TRUE,FALSE,NA,NA
"181","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 13:45:58,FALSE,NA,"937316983900721152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thedarsideofit",196,TRUE,FALSE,NA,NA
"182","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 13:42:21,FALSE,NA,"937316074969640966",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","import_numpy",48,TRUE,FALSE,NA,NA
"183","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 13:31:54,FALSE,NA,"937313445514547200",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i旬S</a>","kboda",130,TRUE,FALSE,NA,NA
"184","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-03 13:27:45,FALSE,NA,"937312399262134272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShawnMBender",28,TRUE,FALSE,NA,NA
"185","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 13:23:40,FALSE,NA,"937311375579406337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","webpusher",48,TRUE,FALSE,NA,NA
"186","RT @TimandraHarknes: So AI can play games? Call me when AlphaGo Zero or IBM Watson even begins to understand why this story happened, let a＃",FALSE,0,NA,2017-12-03 13:18:29,FALSE,NA,"937310070567784448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BigDataSizeBook",2,TRUE,FALSE,NA,NA
"187","RT @paulmozur: Unsure whether to read into Google CEO Sundar Pichai being shunted to a panel instead of given his own speech. He immediatel＃",FALSE,0,NA,2017-12-03 13:15:58,FALSE,NA,"937309437479571456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joetrader6",7,TRUE,FALSE,NA,NA
"188","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 13:12:59,FALSE,NA,"937308683419226113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","digitalkaoz",196,TRUE,FALSE,NA,NA
"189","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 13:06:35,FALSE,NA,"937307073108414464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sebprovencher",196,TRUE,FALSE,NA,NA
"190","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 13:04:07,FALSE,NA,"937306454637281280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dominic1King",130,TRUE,FALSE,NA,NA
"191","Looking forward to this. I have a feeling that #AlphaGo will be viewed as a Kitty Hawk moment in the future https://t.co/68aiO3F31v",FALSE,0,NA,2017-12-03 12:50:06,FALSE,NA,"937302926267240448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sflinter",0,FALSE,FALSE,NA,NA
"192","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 12:43:28,FALSE,NA,"937301255122292736",NA,"<a href=""https://thinklab.com"" rel=""nofollow"">ThinklabApp</a>","ThinklabAI",196,TRUE,FALSE,NA,NA
"193","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 12:43:17,FALSE,NA,"937301211874607104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dpelluru",196,TRUE,FALSE,NA,NA
"194","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 12:42:12,FALSE,NA,"937300936036319232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eebsidian",48,TRUE,FALSE,NA,NA
"195","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 12:41:34,FALSE,NA,"937300780582883328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dpmcclurg",196,TRUE,FALSE,NA,NA
"196","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 12:32:35,FALSE,NA,"937298517718118402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guadatech",130,TRUE,FALSE,NA,NA
"197","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 12:27:07,FALSE,NA,"937297140883345408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReelAsDirt",130,TRUE,FALSE,NA,NA
"198","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 12:08:24,FALSE,NA,"937292433158795264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Preslart",130,TRUE,FALSE,NA,NA
"199","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-03 12:08:19,FALSE,NA,"937292413076492288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThingsReallyR",28,TRUE,FALSE,NA,NA
"200","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 12:07:01,FALSE,NA,"937292084502962177",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","decsci",196,TRUE,FALSE,NA,NA
"201","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 11:54:55,FALSE,NA,"937289039014694913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndresRestrepo",196,TRUE,FALSE,NA,NA
"202","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 11:37:24,FALSE,NA,"937284632558551046",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharky6000",196,TRUE,FALSE,NA,NA
"203","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 11:28:18,FALSE,NA,"937282342594289664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shotarok28",130,TRUE,FALSE,NA,NA
"204","Bullshit resistant  #Alphago story #AI https://t.co/oIY7S3jfOv",FALSE,0,NA,2017-12-03 11:22:45,FALSE,NA,"937280942191890433",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","JakubJanicki1",0,FALSE,FALSE,NA,NA
"205","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-03 11:20:24,FALSE,NA,"937280351013101568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grapesfrog",28,TRUE,FALSE,NA,NA
"206","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-03 11:18:40,FALSE,NA,"937279917544366080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sdksb",28,TRUE,FALSE,NA,NA
"207","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 11:09:26,FALSE,NA,"937277591601508352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","williamlweaver",130,TRUE,FALSE,NA,NA
"208","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 11:08:22,FALSE,NA,"937277325774872576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lightrider",130,TRUE,FALSE,NA,NA
"209","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 11:08:18,FALSE,NA,"937277308142063616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matejoresic",130,TRUE,FALSE,NA,NA
"210","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 11:08:15,FALSE,NA,"937277295315865600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lightrider",196,TRUE,FALSE,NA,NA
"211","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-03 10:35:35,FALSE,NA,"937269075725578241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sathya04",28,TRUE,FALSE,NA,NA
"212","RT @daliborcerny: AlphaGo Zero: Learning from scratch https://t.co/S13hhw8msD #AI",FALSE,0,NA,2017-12-03 10:34:29,FALSE,NA,"937268797957951488",NA,"<a href=""https://www.youtube.com/watch?v=kOdzV3B8GWQ"" rel=""nofollow"">Calcaware</a>","Calcaware",2,TRUE,FALSE,NA,NA
"213","RT @daliborcerny: AlphaGo Zero: Learning from scratch https://t.co/S13hhw8msD #AI",FALSE,0,NA,2017-12-03 10:34:01,FALSE,NA,"937268679833804800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LARRYIRBY6",2,TRUE,FALSE,NA,NA
"214","RT @Sparkyparky82: Well this is very exciting! After a long wait #AlphaGo Movie is now available for download #deepmind #AI #movie #MustWat＃",FALSE,0,NA,2017-12-03 10:32:49,FALSE,NA,"937268379739721728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LARRYIRBY6",1,TRUE,FALSE,NA,NA
"215","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 10:26:13,FALSE,NA,"937266715880169473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sudhirvkumar",130,TRUE,FALSE,NA,NA
"216","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 10:22:37,FALSE,NA,"937265809214369792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolinefdaniel",130,TRUE,FALSE,NA,NA
"217","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 10:18:39,FALSE,NA,"937264810626093056",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","Berker",196,TRUE,FALSE,NA,NA
"218","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 10:18:28,FALSE,NA,"937264768410374144",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","Berker",130,TRUE,FALSE,NA,NA
"219","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 10:16:45,FALSE,NA,"937264333125554176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","colima_en",130,TRUE,FALSE,NA,NA
"220","Well this is very exciting! After a long wait #AlphaGo Movie is now available for download #deepmind #AI #movie＃ https://t.co/kZkx1rOF8n",FALSE,3,NA,2017-12-03 10:12:47,TRUE,NA,"937263335300575232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sparkyparky82",1,FALSE,FALSE,NA,NA
"221","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 10:08:56,FALSE,NA,"937262366118395905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asadtaj88",196,TRUE,FALSE,NA,NA
"222","AlphaGo Zero: Learning from scratch https://t.co/S13hhw8msD #AI",FALSE,2,NA,2017-12-03 10:08:47,FALSE,NA,"937262329938546688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daliborcerny",2,FALSE,FALSE,NA,NA
"223","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 10:06:03,FALSE,NA,"937261639564271617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kimaizmi",130,TRUE,FALSE,NA,NA
"224","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 10:05:01,FALSE,NA,"937261379878191104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boemska",130,TRUE,FALSE,NA,NA
"225","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 09:48:36,FALSE,NA,"937257249306742784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mphightower",48,TRUE,FALSE,NA,NA
"226","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 09:46:16,FALSE,NA,"937256664822030336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pbanavara",130,TRUE,FALSE,NA,NA
"227","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 09:44:31,FALSE,NA,"937256221257732096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raymundo_Pardal",130,TRUE,FALSE,NA,NA
"228","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 09:39:28,FALSE,NA,"937254953604796416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HMsheikh4",130,TRUE,FALSE,NA,NA
"229","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 09:38:44,FALSE,NA,"937254765486133249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HMsheikh4",196,TRUE,FALSE,NA,NA
"230","RT @ShaneLegg: The story behind AlphaGo is now available online :-) https://t.co/OgYQfjbqZ3",FALSE,0,NA,2017-12-03 09:33:08,FALSE,NA,"937253358192287744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noelia_vil3s",28,TRUE,FALSE,NA,NA
